 ElementName  ElementType      L          s         K1         K2       Angle  
                               m          m        1/m2       1/m3       rad   
-------------------------------------------------------------------------------
 DL3CG2A      DRIF          0.09008  507.727     0         0          0        
 PL2G2C19A    BPM           0        507.727     0         0          0        
 DBPM08       DRIF          0.07242  507.799     0         0          0        
 QL3G2C19A    QUAD          0.275    508.074     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   508.644     0         0          0        
 GEG2C19A     MARK          0        508.644     0         0          0        
 DL4BG3A      DRIF          0.0183   508.662     0         0          0        
 GSG3C19A     MARK          0        508.662     0         0          0        
 B1G3C19A     DIPOLE        2.62     511.282     0         0          0.10472  
 GEG3C19A     MARK          0        511.282     0         0          0        
 GSG4C19A     MARK          0        511.282     0         0          0        
 DM1AG4A      DRIF          0.501    511.783     0         0          0        
 SQMHG4C19A   QUAD          0.1      511.883     0         0          0        
 CM1G4C19A    SQ_TRIM       0        511.883     0         0          0        
 SQMHG4C19A   QUAD          0.1      511.983     0         0          0        
 DM1BG4A      DRIF          0.274    512.257     0         0          0        
 QM1G4C19A    QUAD          0.25     512.507     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      512.707     0         0          0        
 SM1G4C19A    SEXT          0.2      512.907     0         -24.131    0        
 DFT1         DRIF          0.2332   513.14      0         0          0        
 FM1G4C19A    FTRIM         0.044    513.184     0         0          0        
 DM2B2G4A     DRIF          0.2924   513.477     0         0          0        
 PM1G4C19A    BPM           0        513.477     0         0          0        
 DBPM09       DRIF          0.0839   513.56      0         0          0        
 QM2G4C19A    QUAD          0.283    513.843     1.2223    0          0        
 DM2CG4A      DRIF          0.1835   514.027     0         0          0        
 SM2G4C19B    SEXT          0.25     514.277     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   514.46      0         0          0        
 QM2G4C19B    QUAD          0.283    514.743     1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   515.247     0         0          0        
 SM1G4C19B    SEXT          0.2      515.447     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  515.709     0         0          0        
 PM1G4C19B    BPM           0        515.709     0         0          0        
 DBPM10       DRIF          0.08774  515.797     0         0          0        
 QM1G4C19B    QUAD          0.25     516.047     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    516.156     0         0          0        
 CM1G4C19B    TRIMD         0.3      516.456     0         0          0        
 GEG4C19B     MARK          0        516.456     0         0          0        
 GSG5C19B     MARK          0        516.456     0         0          0        
 DM1DG5B2     DRIF          0.1      516.556     0         0          0        
 DPWG5B       DRIF          0.2      516.756     0         0          0        
 DM1CG5B2     DRIF          0.266    517.022     0         0          0        
 B1G5C19B     DIPOLE        2.62     519.642     0         0          0.10472  
 GEG5C19B     MARK          0        519.642     0         0          0        
 DH4CG6B      DRIF          0.21634  519.858     0         0          0        
 GSG6C19B     MARK          0        519.858     0         0          0        
 CH2G6C19B    TRIMD         0.3      520.158     0         0          0        
 DH4BG6B      DRIF          0.06366  520.222     0         0          0        
 SH4G6C19B    SEXT          0.2      520.422     0         -20.4869   0        
 DH4AG6B      DRIF          0.0896   520.512     0         0          0        
 PH2G6C19B    BPM           0        520.512     0         0          0        
 DBPM11       DRIF          0.0729   520.584     0         0          0        
 QH3G6C19B    QUAD          0.275    520.859     -1.70755  0          0        
 DH3BG6B      DRIF          0.1825   521.042     0         0          0        
 SH3G6C19B    SEXT          0.2      521.242     0         -4.1557    0        
 DH3AG6B      DRIF          0.19     521.432     0         0          0        
 QH2G6C19B    QUAD          0.448    521.88      1.47765   0          0        
 DH2BG6B      DRIF          0.4845   522.364     0         0          0        
 CH1G6C19B    TRIMD         0.2      522.564     0         0          0        
 DH2AG6B      DRIF          0.12     522.684     0         0          0        
 QH1G6C19B    QUAD          0.275    522.959     -0.633004  0          0        
 DH1AG6B      DRIF          0.07709  523.037     0         0          0        
 PH1G6C19B    BPM           0        523.037     0         0          0        
 DBPM12       DRIF          0.08541  523.122     0         0          0        
 SH1G6C19B    SEXT          0.2      523.322     0         24.1977    0        
 GEG6C19B     MARK          0        523.322     0         0          0        
 GSG1C20A     MARK          0        523.322     0         0          0        
 DH2G1A       DRIF          0.4409   523.763     0         0          0        
 FH1G1C20A    FTRIM         0.044    523.807     0         0          0        
 DH01G1C20A   DRIF          4.1651   527.972     0         0          0        
 DH05G1C20A   DRIF          4.29379  532.266     0         0          0        
 FH2G1C20A    FTRIM         0.044    532.31      0         0          0        
 DH1G1A       DRIF          0.31221  532.622     0         0          0        
 GEG1C20A     MARK          0        532.622     0         0          0        
 GSG2C20A     MARK          0        532.622     0         0          0        
 SH1G2C20A    SEXT          0.2      532.822     0         24.1977    0        
 DH1AG2A      DRIF          0.085    532.907     0         0          0        
 PH1G2C20A    BPM           0        532.907     0         0          0        
 DBPM01       DRIF          0.0775   532.984     0         0          0        
 QH1G2C20A    QUAD          0.275    533.259     -0.633004  0          0        
 DH2AG2A      DRIF          0.145    533.404     0         0          0        
 SQHHG2C20A   QUAD          0.1      533.504     0         0          0        
 CH1G2C20A    SQ_TRIM       0        533.504     0         0          0        
 SQHHG2C20A   QUAD          0.1      533.604     0         0          0        
 DH2BG2A      DRIF          0.4595   534.064     0         0          0        
 QH2G2C20A    QUAD          0.448    534.512     1.47765   0          0        
 DH3AG2A      DRIF          0.19     534.702     0         0          0        
 SH3G2C20A    SEXT          0.2      534.902     0         -4.1557    0        
 DH3BG2A      DRIF          0.1825   535.084     0         0          0        
 QH3G2C20A    QUAD          0.275    535.359     -1.70755  0          0        
 DH4AG2A      DRIF          0.07252  535.432     0         0          0        
 PH2G2C20A    BPM           0        535.432     0         0          0        
 DBPM02       DRIF          0.08998  535.522     0         0          0        
 SH4G2C20A    SEXT          0.2      535.722     0         -20.4869   0        
 DH4BG2A      DRIF          0.2485   535.97      0         0          0        
 CH2G2C20A    TRIMD         0.3      536.27      0         0          0        
 GEG2C20A     MARK          0        536.27      0         0          0        
 DH4CG3A      DRIF          0.0315   536.302     0         0          0        
